id;name;surname;gender;date_of_birth;year;hogsmeade_consent;house_id;dormitory_id
6021;Nicholas;Spain;M;2011-03-03;3;1;1;40
6022;Bobby;Wick;F;2007-03-25;7;1;1;89
6023;Herschel;Eagleton;M;2012-11-20;2;0;1;100
6024;Aubrey;Dowdall;F;2013-11-10;1;0;2;31
6025;Ulysses;Babcock;M;2007-11-27;7;0;1;116
6026;Jordan;Bankert;M;2012-10-07;2;0;2;36
6027;Cody;Cummings;F;2011-09-18;3;1;1;117
6028;Annette;Sickler;F;2012-03-15;2;0;0;121
6029;Kathleen;McHatton;F;2011-03-17;3;1;2;5
6030;Alvina;Edmonds;F;2007-05-01;7;1;0;45
6031;Lexi;Marsden;F;2011-02-21;3;1;1;81
6032;Clare;Foat;F;2007-03-03;7;1;1;9
6033;Zion;Burnes;M;2008-03-12;6;1;3;76
6034;Richard;McClain;M;2009-05-31;5;1;1;92
6035;Iris;Bartlet;F;2012-07-17;2;0;3;81
6036;Charlee;Winmill;F;2010-03-20;4;1;2;97
6037;Alexandra;Rainsford;F;2011-09-23;3;1;1;101
6038;Maurice;Flynn;M;2011-10-29;3;1;2;30
6039;Jaime;Coulson;F;2012-07-08;2;0;0;39
6040;Raphael;Wilde;M;2007-12-30;7;1;3;0
6041;Ultan;Syrett;M;2013-09-15;1;0;0;72
6042;Jordan;Devall;F;2008-02-16;6;1;0;27
6043;Sloane;Overstreet;F;2013-10-06;1;0;0;87
6044;Joshua;Woodger;M;2008-09-02;6;1;3;120
6045;Frances;John;F;2012-05-30;2;0;0;95
6046;Monty;Bronson;M;2013-10-24;1;0;0;96
6047;Elle;Porter;F;2011-08-10;3;1;2;25
6048;Edith;Litteljohn;F;2013-12-13;1;0;0;79
6049;Salma;Banks;F;2007-09-22;7;1;1;63
6050;Niles;Quimby;M;2009-02-23;5;1;3;112
6051;Otis;O'Sullivan;M;2012-12-06;2;0;0;60
6052;Krista;Fellows;F;2009-11-16;5;1;0;77
6053;Amberley;Herson;F;2010-01-16;4;1;1;119
6054;Ramsey;MacDonald;M;2010-03-30;4;1;2;68
6055;Cardew;Coffin;M;2010-12-29;4;1;0;66
6056;Lydia;Harwood;F;2013-02-14;1;0;3;119
6057;Noah;Bannister;M;2009-04-25;5;1;2;46
6058;Ephrem;Power;M;2011-12-17;3;1;1;70
6059;Katina;Booze;F;2010-02-13;4;1;2;115
6060;Lorraine;Aldred;F;2012-04-29;2;0;0;91
6061;Shawn;Quinnett;M;2009-07-20;5;1;0;52
6062;Trisha;Gold;F;2008-10-06;6;1;2;85
6063;Aldred;Quarrie;M;2009-11-20;5;1;3;64
6064;Aaron;Saunderson;M;2007-11-30;7;1;1;4
6065;Louella;Tomkinson;F;2008-06-27;6;1;3;79
6066;Cary;Mitchison;M;2007-08-07;7;1;0;106
6067;Austin;Pinnington;M;2008-11-02;6;1;3;68
6068;Sam;Gilthorpe;F;2011-05-20;3;1;0;19
6069;Temperance;Peyton-Jones;F;2009-07-21;5;1;0;55
6070;Harold;Beadon;M;2012-05-15;2;0;3;10
6071;Wilson;Drury;M;2009-04-11;5;1;0;44
6072;Mila;Loving;F;2008-10-28;6;1;3;125
6073;Charlene;Leach;F;2009-06-06;5;1;0;89
6074;Malcolm;Howell;M;2012-10-08;2;0;2;44
6075;Gunner;Tibbett;M;2007-10-18;7;1;3;44
6076;Clover;Asbridge;F;2012-04-24;2;0;2;59
6077;Nia;Coates;F;2012-06-02;2;0;3;53
6078;Richard;Hooley;M;2009-07-01;5;1;1;12
6079;Jemima;Luse;F;2007-08-08;7;1;0;103
6080;Helena;Northcott;F;2011-04-18;3;1;1;107
6081;Joy;Coburn;F;2008-10-08;6;1;2;9
6082;Chase;Gore-Browne;M;2007-11-22;7;1;0;102
6083;Laurens;Stallybrass;M;2011-12-22;3;1;2;32
6084;Jackson;Clutter;M;2012-02-20;2;0;3;64
6085;Lucinda;Carleton;F;2007-05-31;7;0;3;31
6086;Eli;Blackett-Ord;M;2009-04-26;5;1;1;104
6087;Sierra;Bankert;F;2010-05-14;4;1;3;47
6088;Douglas;Bloodworth;M;2010-10-09;4;0;2;48
6089;Marissa;Barker;F;2012-03-04;2;0;0;11
6090;Cedric;Delph;M;2012-05-03;2;0;3;72
6091;Christi;Heywood;F;2008-05-20;6;1;3;115
6092;Babette;Goggin;F;2013-01-02;1;0;3;21
6093;Ebony;Skelton;F;2011-02-08;3;1;3;87
6094;Jayda;Staunton;F;2009-07-21;5;1;1;69
6095;Caden;Greenall;F;2012-02-14;2;0;3;63
6096;Flynn;Robins;M;2011-02-23;3;1;3;102
6097;Pamela;Burt;F;2010-02-09;4;1;0;81
6098;Shirley;Goff;F;2012-06-05;2;0;0;101
6099;Landon;Keenum;M;2008-04-24;6;1;0;124
6100;Rosalind;Rector;F;2010-12-18;4;1;1;73
6101;Bubba;Cowman;M;2008-09-07;6;0;1;70
6102;Jackie;Estell;F;2011-04-11;3;1;1;97
6103;Jerry;Bamford;M;2009-12-06;5;1;1;0
6104;Jeannie;Burridge;F;2013-01-17;1;0;2;31
6105;Rain;Ebanks;F;2011-10-20;3;1;0;113
6106;Corey;Hackman;M;2012-04-24;2;0;0;116
6107;Hal;Hoole;M;2013-11-25;1;0;2;126
6108;Elektra;Wrightsman;F;2010-06-20;4;1;3;53
6109;Odin;Ace;M;2011-05-28;3;1;3;52
6110;Lanny;Ridgeway;M;2009-11-17;5;1;2;30
6111;Wilbert;Clarkson;M;2008-10-11;6;1;3;124
6112;Alyson;Wheeler;F;2009-01-15;5;1;1;63
6113;Patience;Saxon;F;2009-08-27;5;0;1;81
6114;Joan;Truss;F;2011-07-01;3;1;0;103
6115;Blake;Dering;M;2011-12-27;3;1;0;120
6116;Katrina;Jourdain;F;2008-08-01;6;1;0;47
6117;Heather;Carr;F;2009-11-05;5;1;2;33
6118;Skyler;Harold;M;2012-11-13;2;0;2;80
6119;Sabrina;Greening;F;2013-02-25;1;0;0;55
6120;Adora;Locke;F;2010-09-06;4;1;2;99
6121;Miranda;Burre;F;2007-05-28;7;1;0;33
6122;Sorrel;Ponting;F;2012-08-16;2;0;3;91
6123;Gregory;Underwood;M;2009-02-05;5;1;0;10
6124;Kailey;Galbraith;F;2008-03-15;6;1;2;21
6125;Vic;Gannis;M;2011-03-07;3;1;2;12
6126;Beatrice;Rainford;F;2012-12-18;2;0;2;105
6127;Storm;Cracroft;F;2011-02-04;3;1;0;33
6128;Sam;Hays;F;2007-09-26;7;1;3;125
6129;Rosalind;Artley;F;2011-02-17;3;1;3;49
6130;Daniel;Huxtable;M;2012-05-23;2;0;1;124
6131;Etty;Perch;F;2013-08-10;1;0;3;15
6132;Wallace;Richards;M;2013-01-05;1;0;1;38
6133;Edith;Passmore;F;2012-08-28;2;0;1;69
6134;Melvyn;Plummer;M;2011-09-08;3;1;1;74
6135;Cody;Bond;F;2011-09-04;3;1;3;5
6136;Lydia;Haseltine;F;2008-01-08;6;1;2;105
6137;Ariel;Beverly;F;2008-12-25;6;1;3;105
6138;Sidney;Gray;F;2010-08-12;4;0;3;55
6139;Myrna;Fish;F;2012-11-19;2;0;3;33
6140;Annette;Cullen;F;2009-09-01;5;1;3;77
6141;Hester;Foxcroft;F;2010-02-27;4;1;0;37
6142;Ana;Healy;F;2011-10-06;3;1;1;35
6143;Walden;Thackeray;M;2009-04-14;5;1;2;76
6144;Lewis;Laidley;M;2013-10-19;1;0;0;36
6145;Tansy;Palmer-Tomkinson;F;2012-02-21;2;0;2;109
6146;Denzil;Poland;M;2007-02-01;7;1;3;112
6147;Evander;Hool;M;2012-06-09;2;0;1;10
6148;Frankie;Lulham;M;2011-01-26;3;1;0;22
6149;Kay;Podmore;F;2012-05-28;2;0;1;119
6150;Merrilyn;Chow;F;2009-12-30;5;1;3;111
6151;Iris;Forstater;F;2010-05-05;4;1;1;121
6152;Josie;Flower;F;2011-09-24;3;1;1;125
6153;Beresford;Alcorn;M;2010-08-17;4;1;0;2
6154;Janey;Tilley;F;2013-09-10;1;0;1;27
6155;Lyle;Tinworth;M;2010-04-17;4;1;3;74
6156;Daniel;Chandler;M;2012-10-19;2;0;1;60
6157;Miles;Brookes;M;2010-05-14;4;1;0;24
6158;Trudy;Delph;F;2009-12-11;5;1;1;101
6159;Shania;Kincannon;F;2008-05-22;6;1;0;85
6160;Tyra;Nixon;F;2013-02-14;1;0;0;33
6161;Sapphire;Berker;F;2007-10-30;7;1;3;83
6162;Eve;Lea;F;2012-02-05;2;0;2;3
6163;Carroll;Tumlin;M;2013-09-28;1;0;2;12
6164;Emanuel;Paige;M;2012-07-12;2;0;1;22
6165;Lawton;Gardner;M;2007-06-26;7;1;2;98
6166;Armistead;Liddell;M;2012-12-31;2;0;2;114
6167;Tara;Whitehead;F;2010-06-13;4;1;3;111
6168;Brianna;Brookes;F;2008-08-14;6;1;0;25
6169;Hilary;Battey;F;2008-04-12;6;1;3;117
6170;Cary;Matthews;M;2012-08-11;2;0;3;0
6171;Sidney;Fletcher;F;2007-12-23;7;1;0;61
6172;Kaleb;Chamberlayne;M;2010-01-24;4;1;2;40
6173;April;Lees;F;2009-12-03;5;1;0;7
6174;Maddox;Fuller;M;2009-06-01;5;1;3;50
6175;Doris;Hibler;F;2012-09-28;2;0;2;83
6176;Casey;Shurtleff;M;2011-07-03;3;1;1;84
6177;Philippa;Peyton-Jones;F;2012-03-07;2;0;0;113
6178;Jeannie;Childs;F;2013-11-03;1;0;1;13
6179;Ivy;Benton;M;2007-10-10;7;0;1;112
6180;Gerard;Vannoy;M;2012-07-19;2;0;3;20
6181;Eadgifu;Lamb;F;2007-07-12;7;1;2;37
6182;Cameron;Hooper;M;2013-11-14;1;0;2;108
6183;Darlene;Bayley;F;2011-08-04;3;1;0;103
6184;Margaret;Blanton;F;2007-03-15;7;1;1;67
6185;Vanessa;Bury;F;2008-12-20;6;1;2;55
6186;Louisa;Florey;F;2008-04-13;6;1;0;107
6187;Jeb;Sharrock;M;2010-02-22;4;1;3;120
6188;Eve;Fisher;F;2007-05-26;7;1;0;65
6189;Gail;Mebane;F;2009-11-04;5;1;1;43
6190;Gail;Albin;F;2012-08-05;2;0;0;55
6191;Wilbur;Humphrey;M;2010-03-31;4;1;2;58
6192;Amelia;Crawley;F;2013-09-11;1;0;0;101
6193;Joey;Nicholls;F;2007-01-06;7;1;3;41
6194;Bill;Conway;M;2009-11-12;5;1;3;34
6195;Colton;Duncan;M;2012-01-12;2;0;0;82
6196;Felicity;Dowd;F;2009-05-10;5;1;1;59
6197;Joe;Vesey;M;2011-04-06;3;1;0;54
6198;Bobby;Pickard;F;2010-04-19;4;1;3;17
6199;Shawn;Dewell;M;2007-03-11;7;1;2;36
6200;Charlie;Newhook;M;2013-07-03;1;0;0;120
6201;Alison;Brock;M;2011-10-12;3;1;0;100
6202;Noelle;Chew;F;2012-09-17;2;0;0;17
6203;Randolph;Garrett;M;2008-01-26;6;1;2;40
6204;Nicodemus;O'Connell;M;2009-03-02;5;1;1;18
6205;Toddy;Walmsley;M;2012-08-07;2;0;1;24
6206;Andy;Tomlin;F;2008-07-03;6;1;3;1
6207;Gwen;Bankert;F;2012-04-02;2;0;2;5
6208;Jamie;Bailey;M;2011-08-08;3;1;3;66
6209;Darla;Ticknor;F;2007-12-04;7;1;3;123
6210;Simon;Mirams;M;2007-09-12;7;1;2;114
6211;Merlin;Curry;M;2009-10-22;5;1;1;38
6212;Gerald;Bidmead;M;2010-05-22;4;1;1;126
6213;Jonathan;Crooks;M;2007-07-11;7;1;3;92
6214;Wilbert;Bettney;M;2012-09-15;2;0;0;0
6215;Aurora;Loar;F;2013-02-08;1;0;0;113
6216;Lauryn;Conlee;F;2009-03-10;5;1;2;49
6217;Carol Ann;Pointon;F;2011-12-08;3;1;1;111
6218;Uriah;Holliday;M;2011-07-04;3;1;1;72
6219;Penny;Hole;F;2007-08-11;7;1;2;19
6220;Cassidy;Allingham;F;2010-12-17;4;1;0;121
6221;Delaney;Wreford-Brown;F;2008-09-15;6;1;2;123
6222;Dustin;Froud;M;2013-12-10;1;0;3;16
6223;Derick;Blessitt;M;2007-02-07;7;1;3;112
6224;Rogers;Sammon;M;2012-01-21;2;0;2;118
6225;August;Veal;M;2012-08-10;2;0;3;104
6226;Abigail;Crowther;F;2011-05-25;3;1;0;55
6227;Norm;Croom;M;2011-12-18;3;1;3;122
6228;Loretta;Ashfield;F;2011-12-04;3;1;0;57
6229;Lily;Lucy;F;2007-11-27;7;1;1;3
6230;Baron;Bradbury;M;2010-04-26;4;1;0;70
6231;Nathalie;Hearman;F;2009-07-15;5;1;3;117
6232;Maxine;Brazil;F;2012-10-09;2;0;3;87
6233;Poppy;Richardson;F;2012-08-14;2;0;3;121
6234;Damian;Balfe;M;2012-08-29;2;0;1;12
6235;Chloe;Lawson;F;2012-05-24;2;0;1;97
6236;Dick;Podmore;M;2011-03-25;3;1;3;22
6237;Liam;Hadcock;M;2010-09-30;4;1;0;44
6238;Shahaf;Toop;M;2008-04-15;6;1;0;44
6239;Arnaut;Hynes;M;2012-05-07;2;0;1;32
6240;Abigail;Poile;F;2008-06-14;6;1;1;45
6241;Arnold;Ruggles-Brise;M;2007-12-27;7;1;2;0
6242;Diana;Shepherd-Barron;F;2012-07-08;2;0;2;23
6243;Mindi;Charman;F;2008-01-06;6;1;1;123
6244;Niles;Cryer;M;2010-04-16;4;1;2;0
6245;Eileen;Waters;F;2007-11-05;7;1;2;51
6246;Tyler;Light;M;2007-02-14;7;1;3;0
6247;Rosie;Thackeray;F;2013-02-23;1;0;1;45
6248;Randy;Roper;M;2010-03-26;4;0;1;14
6249;Ella;Smedley-Aston;F;2011-08-03;3;1;2;19
6250;Bramwell;Pateman;M;2008-02-26;6;1;3;124
6251;Raleigh;Rouse;M;2010-06-12;4;1;0;56
6252;Wilma;Denton;F;2012-07-22;2;0;2;1
6253;Ephrem;Baldridge;M;2008-11-07;6;1;1;104
6254;Edris;Dann;F;2007-01-08;7;1;2;103
6255;Addison;Forstater;F;2012-10-26;2;0;0;1
6256;Alice;Williams;F;2009-02-23;5;1;1;73
6257;Petra;Parr;F;2012-06-05;2;0;1;75
6258;Jackson;Fanshawe;M;2011-05-08;3;1;1;96
6259;Josiah;Hallam;M;2010-08-09;4;1;3;100
6260;Jodie;Tuxworth;M;2010-09-04;4;1;3;50
6261;Ned;Somers;M;2011-07-03;3;1;0;60
6262;Austin;Hudnall;M;2013-07-12;1;0;3;2
6263;Lacey;Entwistle;F;2008-12-22;6;1;2;17
6264;Sidney;Seabaugh;F;2009-05-16;5;1;0;111
6265;Maggie;Hamill;F;2007-11-27;7;0;2;97
6266;Julia;Joynes;F;2013-11-19;1;0;1;97
6267;Diane;Beverly;F;2011-12-02;3;1;0;61
6268;Wilbert;Rudden;M;2010-03-28;4;1;0;112
6269;Montie;Eggington;M;2007-06-16;7;1;0;18
6270;Rosalie;Bignot;F;2010-05-14;4;1;2;17
6271;Sylvia;Hynes;F;2011-06-06;3;1;0;79
6272;Zedekiah;Spencer-Smith;M;2009-01-16;5;1;1;60
6273;Deborah;Aymes;F;2011-09-15;3;1;2;109
6274;Miranda;Brimson;F;2013-11-21;1;0;2;59
6275;Charla;Saunderson;F;2009-02-21;5;1;0;35
6276;Jayda;Blakemore;F;2008-12-22;6;1;1;55
6277;Lilibeth;Morley;F;2013-08-10;1;0;3;25
6278;Kristen;Earnshaw;F;2012-12-29;2;0;3;123
6279;Antonia;Linwood;F;2012-11-03;2;0;1;7
6280;Chucky;Crowley;M;2007-06-10;7;1;3;18
6281;Willis;Bacon;M;2012-09-23;2;0;0;30
6282;Greg;Shearman;M;2012-01-15;2;0;1;4
6283;Elton;Twitchett;M;2010-04-13;4;1;0;18
6284;Johnson;Devall;M;2008-11-03;6;1;1;118
6285;Jaxon;Cliburn;M;2013-05-28;1;0;1;84
6286;Loretta;FitzGeorge;F;2013-03-05;1;0;1;45
6287;Jaime;Shaw;F;2008-08-03;6;0;0;1
6288;Joanna;Bircumshaw;F;2012-11-17;2;0;0;103
6289;Amadeus;Bowater;M;2008-05-12;6;1;3;28
6290;Tyson;Garner;M;2011-01-17;3;1;1;102
6291;Clinton;Anstey;M;2010-08-18;4;1;3;64
6292;Arliss;Cowley;M;2007-04-04;7;1;1;112
6293;Zack;Ultan;M;2010-01-25;4;1;3;106
6294;Arnold;Slaughter;M;2013-09-29;1;0;0;112
6295;Eleanor;Calladine;F;2011-11-16;3;1;3;55
6296;Giles;Roache;M;2013-11-15;1;0;3;110
6297;Victoria;Allingham;F;2012-09-04;2;0;2;53
6298;Cooper;Carter;M;2012-07-25;2;0;3;116
6299;Berenice;Doncaster;F;2011-01-09;3;1;2;105
6300;Iggy;Rasnick;M;2008-08-19;6;1;1;88
6301;Cordelia;Powel;F;2013-01-15;1;0;0;9
6302;Gilbert;Driver;M;2007-04-20;7;1;3;36
6303;Milward;Cavendish;M;2007-08-16;7;1;3;16
6304;Carlisle;Seymour-Conway;M;2009-04-21;5;1;3;70
6305;Glenna;Fox;F;2007-04-28;7;1;1;5
6306;Helen;Beacham;F;2011-08-24;3;1;0;53
6307;Alfred;Dimbleby;M;2013-02-13;1;0;0;24
6308;Cole;Dowson;M;2010-10-23;4;1;3;122
6309;Sky;Wilbourn;F;2013-07-16;1;0;2;45
6310;Raymond;Hughes;M;2012-10-14;2;0;0;108
6311;Clinton;Seals;M;2007-12-02;7;1;0;86
6312;Percival;Drinkwater;M;2008-08-01;6;1;3;22
6313;Naila;Noble;F;2007-01-07;7;1;3;55
6314;Esty;Gregory;F;2010-08-11;4;1;2;95
6315;Serena;Nelmes;F;2013-09-07;1;0;1;25
6316;Gia;Davidson;F;2012-09-25;2;0;3;81
6317;Paulina;Mayne;F;2012-12-30;2;0;0;73
6318;Moe;Aldridge;M;2007-05-28;7;1;3;26
6319;Braden;Slaight;M;2009-07-11;5;1;2;76
6320;Nehemiah;Yeakel;M;2012-05-10;2;0;1;48
6321;Vicary;Peyton-Jones;M;2011-11-16;3;1;0;24
6322;Karlie;Waddingham;F;2011-04-20;3;1;0;99
6323;Fred;Bostick;M;2010-02-03;4;1;1;112
6324;Evander;Bruce;M;2007-04-18;7;1;0;18
6325;Ethel;Gibeau;F;2011-08-19;3;1;1;101
6326;Vic;Needham;M;2013-01-22;1;0;2;18
6327;Bramwell;Cantrill;M;2013-03-15;1;0;1;94
6328;Sherry;Crook;F;2011-03-14;3;1;1;39
6329;Mario;Bower;M;2012-03-05;2;0;3;40
6330;Alberta;Patten;F;2012-07-17;2;0;2;59
6331;Holly;Hitchman;F;2009-08-05;5;1;0;5
6332;Victor;Bull;M;2011-09-17;3;1;2;62
6333;Viola;Chorlton;F;2008-11-27;6;1;2;87
6334;Charle;Holbrook;F;2011-11-11;3;1;0;57
6335;Jerri;Coyle;F;2012-04-21;2;0;0;3
6336;Stephen;Tumlin;M;2007-12-21;7;1;3;126
6337;Mainard;James;M;2012-11-05;2;0;3;36
6338;Sawyer;Brickey;M;2007-02-05;7;1;3;24
6339;Tonya;Pritchard;F;2008-12-13;6;1;2;99
6340;Orville;Barker;M;2007-11-27;7;1;1;112
6341;Violette;Tinniswood;F;2012-05-17;2;0;1;123
6342;Betty;Macbeth;F;2008-01-12;6;1;2;85
6343;Dulcie;Wallman;F;2007-11-17;7;1;2;35
6344;Kelly;Cowell;F;2009-08-14;5;1;2;71
6345;Lindsay;Adley;F;2013-02-27;1;0;3;103
6346;Cyrus;Marris;M;2008-12-30;6;1;2;76
6347;Destiny;Sugg;F;2011-03-27;3;1;1;115
6348;Millicent;Gilford;F;2011-01-29;3;1;3;67
6349;Tonja;Clark;F;2007-06-04;7;1;3;5
6350;Increase;Hayward;M;2010-07-13;4;1;3;82
6351;Ed;Raleigh;M;2010-02-21;4;1;3;2
6352;Clark;Wylie;M;2009-04-03;5;1;1;50
6353;June;Amberg;F;2010-03-17;4;1;2;65
6354;Alexis;Yeager;M;2008-01-01;6;1;0;58
6355;Cordelia;Glover;F;2009-07-14;5;1;0;97
6356;Lenna;Stackhouse;F;2009-08-09;5;1;1;81
6357;Charlotte;Willard;F;2013-07-12;1;0;2;3
6358;Charlyne;Robins;F;2013-03-12;1;0;2;19
6359;Ben;Brewster;M;2011-01-10;3;1;0;24
6360;Stella;Curry;F;2012-06-02;2;0;2;95
6361;Cherry;Allingham;F;2008-07-29;6;1;0;101
6362;Raymond;Cotton;M;2007-04-24;7;1;1;106
6363;Tanner;Besley;M;2012-01-30;2;0;3;104
6364;Rodger;Pierse;M;2009-07-08;5;1;3;6
6365;Persis;Pierse;F;2012-03-16;2;0;2;71
6366;Lilibeth;Jetton;F;2009-06-19;5;1;3;111
6367;Sarah;Trumble;F;2012-12-12;2;0;0;93
6368;Sierra;Lockwood;F;2007-06-05;7;1;2;59
6369;Kristen;Finley;F;2013-09-25;1;0;3;117
6370;Ephrem;Wheaton;M;2013-08-24;1;0;0;20
6371;Maureen;Downs;F;2011-09-29;3;1;1;31
6372;Belinda;Broom;F;2010-01-31;4;1;1;91
6373;Luther;Allingham;M;2009-07-16;5;1;0;90
6374;Perry;Mayhew;F;2013-06-24;1;0;1;39
6375;Clementine;Coles;F;2013-08-03;1;0;1;1
6376;Gia;Horden;F;2013-01-24;1;0;1;105
6377;Lorelei;Allred;F;2011-11-19;3;1;1;97
6378;Carl;Boakye-Yiadom;M;2009-09-05;5;1;0;78
6379;Jason;Darwin;M;2013-02-09;1;0;3;122
6380;Sandi;Killick;F;2011-10-22;3;1;2;61
6381;Jon;Cushing;M;2010-02-07;4;1;0;46
6382;Esther;England;F;2011-04-05;3;1;1;111
6383;Curtley;Adlard;M;2008-02-04;6;1;3;44
6384;Elmo;Reckord;M;2011-08-24;3;1;2;14
6385;Talitha;Labriola;F;2011-10-30;3;1;0;69
6386;Hayley;Fisk;F;2011-12-28;3;1;0;99
6387;Dallas;Ingram;M;2013-10-22;1;0;3;54
6388;Derwin;Rendell;M;2010-08-05;4;1;2;68
6389;Dom;Carroll;M;2010-09-14;4;1;0;42
6390;Blake;Shepard;F;2010-06-18;4;1;0;119
6391;Philip;Milliman;M;2010-03-26;4;1;0;82
6392;Albert;Akehurst;M;2011-03-28;3;1;0;26
6393;Andy;Curren;F;2013-03-29;1;0;3;45
6394;Smith;Instone;M;2009-08-24;5;1;1;20
6395;Asa;Beckley;M;2007-05-18;7;1;3;62
6396;Lauren;Tumlin;F;2012-06-05;2;0;1;77
6397;Gwen;Franklin;F;2007-02-23;7;1;2;99
6398;Tallulah;Sherman;F;2008-06-22;6;1;3;51
6399;Bonnie;Greathouse;F;2007-04-18;7;1;2;61
6400;Hunter;Strevens;F;2010-01-04;4;1;1;71
6401;Gage;Wiley;F;2011-04-23;3;1;3;3
6402;Ethelreda;Balfe;F;2010-04-24;4;1;2;47
6403;Wilbert;Pynchon;M;2012-09-05;2;0;3;12
6404;Wilson;Lader;M;2007-12-10;7;1;2;76
6405;Kenneth;Knapp;M;2008-04-27;6;1;2;48
6406;Sibyl;Froud;F;2011-07-11;3;1;2;123
6407;Julianne;Howorth;F;2012-05-05;2;0;2;117
6408;Hervey;Biggs;M;2010-12-07;4;1;0;80
6409;Jeremiah;Page;M;2012-10-01;2;0;1;40
6410;Lorinda;Sugg;F;2009-10-13;5;1;3;3
6411;Dicky;Alan;M;2011-07-18;3;1;0;14
6412;Lilly;Galbraith;F;2012-06-27;2;0;2;59
6413;Mallory;Tibbals;F;2009-11-16;5;1;1;83
6414;Frederica;Dobb;F;2011-09-30;3;1;3;7
6415;Jensen;Bayer;M;2009-01-26;5;1;2;8
6416;Lawton;Salmon;M;2008-01-14;6;1;2;114
6417;Sharleen;Baskerville;F;2011-06-27;3;1;0;35
6418;Melvin;Hayward;M;2010-08-26;4;1;2;104
6419;Petra;Sproson;F;2007-04-06;7;1;3;31
6420;Petula;Barlow;F;2013-03-14;1;0;1;109
6421;Charley;Coppinger;F;2013-08-15;1;0;1;107
6422;Viola;Coombes;F;2009-09-19;5;1;1;19
6423;Jayden;Lavers;M;2010-09-18;4;1;0;18
6424;Candy;Baxendale;F;2007-08-13;7;1;1;97
6425;Sheena;Moorhouse;F;2009-10-26;5;1;0;73
6426;Zedekiah;Spence;M;2010-05-20;4;1;1;46
6427;Grace;Dunham;F;2008-12-28;6;1;2;31
6428;Charlie;Gowland;M;2013-12-25;1;0;0;56
6429;Sidney;Egginton;M;2009-01-06;5;1;3;28
6430;Kyle;Weaving;M;2012-11-28;2;0;0;124
6431;Tony;Ginger;M;2010-06-15;4;1;2;56
6432;Branden;Tincknell;M;2009-11-01;5;1;0;40
6433;Tucker;Gilliam;M;2009-02-20;5;1;1;92
6434;Carlena;Hope-Johnstone;F;2010-02-25;4;1;3;43
6435;Wednesday;Bott;F;2013-05-31;1;0;0;65
6436;Osbert;Austen;M;2013-12-02;1;0;2;96
6437;Jayden;Lambert;M;2010-07-07;4;1;3;104
6438;Jaime;Tipping;F;2007-06-07;7;1;3;107
6439;Daenerys;Beardsley;F;2007-09-26;7;1;1;33
6440;Trent;Cussen;M;2009-08-23;5;1;0;106
6441;Tigerlily;Beesly;F;2010-10-05;4;1;1;105
6442;Madge;Blessitt;F;2013-09-13;1;0;0;45
6443;Nancy;Dunavant;F;2012-01-10;2;0;0;29
6444;Kristy;Watrous;F;2010-05-26;4;1;1;105
6445;Kailey;Roach;F;2011-11-18;3;1;3;81
6446;Marshall;Sanderson;M;2008-11-22;6;1;0;46
6447;Tyler;Dear;M;2013-10-29;1;0;3;20
6448;Brody;Noakes;M;2009-04-25;5;1;1;76
6449;Bobby;Anthony;M;2011-10-12;3;1;0;76
6450;Aurora;Bason;F;2010-07-23;4;1;3;1
6451;Clint;Gawley;M;2007-08-21;7;0;0;70
6452;Geordie;McNair-Wilson;M;2011-10-04;3;1;1;70
6453;Carroll;Wallace;F;2013-02-07;1;0;3;69
6454;Kay;Winter;F;2008-05-12;6;1;0;97
6455;Tyler;Countryman;M;2009-09-28;5;1;0;82
6456;Darlene;Worthington;F;2012-10-31;2;0;3;117
6457;Cuthbert;Saxon;M;2009-02-12;5;1;1;94
6458;Rosalyn;Carey;F;2012-01-28;2;0;2;23
6459;Marcia;Cliff;F;2008-11-16;6;1;2;41
6460;Ramsey;Bratt;M;2011-03-11;3;1;0;100
6461;Alexa;Mitchell;F;2008-05-25;6;1;0;109
6462;Mindy;Yerburgh;F;2010-10-13;4;1;1;5
6463;Tammy;Dowdall;F;2011-04-17;3;1;0;71
6464;Cynthia;Dawson;F;2013-03-04;1;0;3;121
6465;Azalea;Whittington;F;2013-05-09;1;0;1;77
6466;April;Reason;F;2007-04-03;7;1;3;3
6467;Julian;Hogarth;M;2012-12-16;2;0;3;106
6468;Julie;Clayton;F;2009-07-26;5;1;1;69
6469;Dani;Waterfield;F;2008-02-20;6;1;1;77
6470;Lettice;Hawkinson;F;2010-05-16;4;1;0;97
6471;Elisha;Bradley;F;2010-02-12;4;1;1;37
6472;Brynlee;Swaine;F;2012-02-21;2;0;3;65
6473;Claribel;Clutton-Brock;F;2008-06-20;6;1;1;35
6474;Maureen;Martin;F;2008-07-02;6;1;3;43
6475;Paulina;Naudain;F;2012-12-11;2;0;0;61
6476;Margo;McCloud;F;2009-09-15;5;1;2;119
6477;Reginald;Romney;M;2009-01-12;5;1;0;42
6478;Ottilie;Partridge;F;2012-07-20;2;0;1;89
6479;Julianne;Parker;F;2008-10-06;6;1;3;31
6480;Waldo;Somers;M;2010-12-07;4;1;0;30
6481;Bettina;Scobie;F;2007-01-31;7;1;0;105
6482;Terry;Hartnoll;M;2009-03-07;5;1;1;52
6483;Chase;Robertson;M;2007-10-02;7;1;0;108
6484;Spencer;Gomersall;M;2012-08-06;2;0;1;78
6485;Kalla;Sickler;F;2007-05-02;7;1;2;17
